combination_id,replication,arrival_rate,num_doctors,num_nurses,simulation_time,warm_up_period,entities_processed,throughput,system_time_avg,Consultation_queue_time,Consultation_service_time,Pharmacy_queue_time,Pharmacy_service_time,Triage_queue_time,Triage_service_time,nursesT_utilization,nursesT_avg_queue,nursesT_max_queue,doctors_utilization,doctors_avg_queue,doctors_max_queue,nurses_utilization,nurses_avg_queue,nurses_max_queue,pharmacy_utilization,pharmacy_avg_queue,pharmacy_max_queue
2,0,3,3,4,2400,420,523,0.2641414141414141,20.53749011199787,1.8901888406237295,10.032347735922029,1.610918966920636,5.158142625858094,2.2734720771507253,2.4999446519004698,0.6610517006346681,0.8516909090223681,12,0.5926101450953792,0.07319202800827594,4,0.7441569678766379,0.2111617047598791,5,0.5739048548028899,0.42148256441085025,10
2,1,3,3,4,2400,420,516,0.2606060606060606,18.30085915985313,1.3263881971518319,9.95780332775167,0.9811135156988723,4.72194087414545,2.0355737369772333,2.4706695506981924,0.6405812338697336,0.7072826841932398,10,0.5458542959995492,0.044963735189330264,3,0.6950088059665863,0.14335450128776772,4,0.506041542571251,0.22005955061001187,10
2,2,3,3,4,2400,420,443,0.22373737373737373,18.221351881275726,0.9136052718552077,10.204198426623078,1.0707076770646955,5.234284223117569,1.6447224041474966,2.5117997684879256,0.5550999067547338,0.47011860687351953,10,0.4682056018261043,0.00965492785235428,2,0.603484524763942,0.07202376086494522,3,0.4790265962080043,0.20803631422124402,12
2,3,3,3,4,2400,420,513,0.2590909090909091,18.929452801028408,1.4373116608938294,9.932823900200045,1.5412152197158953,5.225666479537766,2.2066433507482817,2.502278853501333,0.6549918234970057,0.8914019923862105,12,0.5308657413945639,0.05748362730238617,4,0.6657147194890093,0.183802434413613,5,0.537803946327087,0.36047439249466134,8
2,4,3,3,4,2400,420,497,0.251010101010101,19.463418485838734,2.1177216600039137,10.424389843482913,0.8079477927507416,4.739606321812726,2.242702673195235,2.480124029288368,0.6159615539521438,0.6717468481063935,12,0.560658008564275,0.09907080030278138,4,0.6993693210341229,0.2435948714575121,5,0.49320934413013656,0.17930426622527731,8
3,0,3,4,2,2400,420,492,0.24848484848484848,20.25518127136878,2.675955688210575,10.122108437483302,1.2801118725719132,5.228820587419762,2.050691840451856,2.479498165934475,0.6219659733746123,0.6829948056950161,12,0.5537649270886384,0.2022385889063535,7,0.6800181269408045,0.37724391643849614,8,0.541958576432321,0.3406716082611021,14
3,1,3,4,2,2400,420,521,0.2631313131313131,20.424688093706706,2.9480854008267774,10.21979512568352,1.075975637565463,4.813962368127056,2.0849751654203716,2.4842400463674124,0.6510616304223221,0.7226880217626067,12,0.6122443963110449,0.23604203755858735,6,0.7453293341148793,0.4490316204581259,7,0.521407215753942,0.2745124722097873,8
3,2,3,4,2,2400,420,509,0.25707070707070706,21.639826782944443,3.6550305550826137,10.030185028105784,1.2182523023674932,5.114041147030114,2.1367245198842597,2.5117770552771805,0.6432343746815796,0.7158676679035293,8,0.6069142641298624,0.33141660756488345,6,0.7316454127343457,0.5641374258812956,7,0.5553749748437988,0.2970494653898389,10
3,3,3,4,2,2400,420,526,0.26565656565656565,20.075070219907225,1.818048974237464,10.176802732314192,1.7208363593159461,4.920337908356752,2.5190160868959444,2.4756246829126116,0.6541253846890765,0.9821736329000137,16,0.5864762609992047,0.05453301650328013,3,0.7274513899438041,0.2180838906686876,4,0.5259097489891542,0.4812421357782121,14
3,4,3,4,2,2400,420,487,0.24595959595959596,17.22322840592726,0.994378799263235,9.744282859129727,0.692715365669002,4.631952937743902,1.8808041970094078,2.490784082757885,0.6145817738115614,0.6145649694971838,12,0.49292948024810834,0.008934596184252082,2,0.6327184592509122,0.08249713942394907,3,0.47185155099379655,0.12736676934090796,6
4,0,3,4,3,2400,420,481,0.24292929292929294,18.9909848361061,2.005001705512833,10.298603310012725,0.6480246298272362,4.921880448437209,2.1217065548558933,2.5263971440647053,0.6158963242414451,0.7193000457927834,16,0.527124570999859,0.12927517838629854,6,0.6634454326483722,0.2474371644406187,7,0.4966105234444546,0.11486739814990732,6
